STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COU,Country,VAR,Variable,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,RUS,Russia,FIT_SOLAR,Solar Energy support (Auctions & FITs),2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVN,Slovenia,ELV_NOX,Emission limit value NOx,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IND,India,TAXCO2,Carbon dioxides (CO2) Tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,RUS,Russia,TAXCO2,Carbon dioxides (CO2) Tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ZAF,South Africa,FIT_SOLAR,Solar Energy support (Auctions & FITs),2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,BRA,Brazil,TRADESCH_CO2,CO2 Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHN,China (People's Republic of),TRADESCH_CO2,CO2 Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,RUS,Russia,TRADESCH_CO2,CO2 Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ZAF,South Africa,ELV_SOX,Emission limit value SOx,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,BRA,Brazil,RD_SUB,Low-carbon R&D expenditures,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IND,India,TAXSOX,Sulphur Oxides (SOx) Tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IND,India,TRADESCH_CO2,CO2 Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IDN,Indonesia,TAXNOX,Nitrogen Oxides (NOx) Tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHN,China (People's Republic of),ELV_SOX,Emission limit value SOx,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVN,Slovenia,TAXSOX,Sulphur Oxides (SOx) Tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVN,Slovenia,TRADESCH_CO2,CO2 Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IND,India,RD_SUB,Low-carbon R&D expenditures,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ZAF,South Africa,RD_SUB,Low-carbon R&D expenditures,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,RUS,Russia,RD_SUB,Low-carbon R&D expenditures,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IDN,Indonesia,FIT_WIND,Wind Energy support (Auctions & FITs),2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHN,China (People's Republic of),RD_SUB,Low-carbon R&D expenditures,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHN,China (People's Republic of),TAXDIESEL,Diesel tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVN,Slovenia,FIT_SOLAR,Solar Energy support (Auctions & FITs),2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,BRA,Brazil,TAXNOX,Nitrogen Oxides (NOx) Tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVN,Slovenia,TAXDIESEL,Diesel tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IDN,Indonesia,FIT_SOLAR,Solar Energy support (Auctions & FITs),2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVN,Slovenia,RD_SUB,Low-carbon R&D expenditures,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ZAF,South Africa,ELV_PM,Emission limit value PM,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IDN,Indonesia,TAXSOX,Sulphur Oxides (SOx) Tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHN,China (People's Republic of),ELV_PM,Emission limit value PM,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVN,Slovenia,ELV_SOX,Emission limit value SOx,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,RUS,Russia,FIT_WIND,Wind Energy support (Auctions & FITs),2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,MEX,Mexico,TAXCO2,Carbon dioxides (CO2) Tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,MEX,Mexico,TAXNOX,Nitrogen Oxides (NOx) Tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,MEX,Mexico,TAXSOX,Sulphur Oxides (SOx) Tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,MEX,Mexico,FIT_WIND,Wind Energy support (Auctions & FITs),2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,MEX,Mexico,FIT_SOLAR,Solar Energy support (Auctions & FITs),2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,MEX,Mexico,TRADESCH_CO2,CO2 Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,MEX,Mexico,RD_SUB,Low-carbon R&D expenditures,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,AUT,Austria,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,BEL,Belgium,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CAN,Canada,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CZE,Czechia,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,DNK,Denmark,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,FIN,Finland,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,FRA,France,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,DEU,Germany,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,GRC,Greece,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,HUN,Hungary,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISL,Iceland,EPS,Environmental Policy Stringency,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISL,Iceland,EPS_MKT,Market based policies,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISL,Iceland,TAXCO2,Carbon dioxides (CO2) Tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISL,Iceland,TAXDIESEL,Diesel tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISL,Iceland,TAXNOX,Nitrogen Oxides (NOx) Tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISL,Iceland,TAXSOX,Sulphur Oxides (SOx) Tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISL,Iceland,FIT_WIND,Wind Energy support (Auctions & FITs),2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISL,Iceland,FIT_SOLAR,Solar Energy support (Auctions & FITs),2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISL,Iceland,TRADESCH_CO2,CO2 Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISL,Iceland,EPS_NMKT,Non-market based policies,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISL,Iceland,ELV_NOX,Emission limit value NOx,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISL,Iceland,ELV_SOX,Emission limit value SOx,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISL,Iceland,ELV_PM,Emission limit value PM,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISL,Iceland,ELV_DIESELSO,Emission limit value sulphur,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISL,Iceland,RD_SUB,Low-carbon R&D expenditures,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISL,Iceland,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISL,Iceland,TECHSUP,Technology support policies,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IRL,Ireland,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,KOR,Korea,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,LUX,Luxembourg,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,MEX,Mexico,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,MEX,Mexico,TECHSUP,Technology support policies,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,NLD,Netherlands,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,NZL,New Zealand,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,NOR,Norway,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,POL,Poland,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,POL,Poland,TECHSUP,Technology support policies,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,PRT,Portugal,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVK,Slovak Republic,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ESP,Spain,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHE,Switzerland,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,TUR,Türkiye,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,BRA,Brazil,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHL,Chile,TAXCO2,Carbon dioxides (CO2) Tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHL,Chile,TAXNOX,Nitrogen Oxides (NOx) Tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHL,Chile,TAXSOX,Sulphur Oxides (SOx) Tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHL,Chile,FIT_WIND,Wind Energy support (Auctions & FITs),2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHL,Chile,FIT_SOLAR,Solar Energy support (Auctions & FITs),2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHL,Chile,TRADESCH_CO2,CO2 Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHL,Chile,ELV_NOX,Emission limit value NOx,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHL,Chile,ELV_SOX,Emission limit value SOx,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHL,Chile,ELV_PM,Emission limit value PM,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHL,Chile,RD_SUB,Low-carbon R&D expenditures,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHL,Chile,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHL,Chile,TECHSUP,Technology support policies,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHN,China (People's Republic of),TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHN,China (People's Republic of),TECHSUP,Technology support policies,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,EST,Estonia,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IND,India,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IDN,Indonesia,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IDN,Indonesia,TECHSUP,Technology support policies,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISR,Israel,TAXCO2,Carbon dioxides (CO2) Tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISR,Israel,TAXNOX,Nitrogen Oxides (NOx) Tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISR,Israel,TAXSOX,Sulphur Oxides (SOx) Tax,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISR,Israel,FIT_WIND,Wind Energy support (Auctions & FITs),2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISR,Israel,FIT_SOLAR,Solar Energy support (Auctions & FITs),2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISR,Israel,TRADESCH_CO2,CO2 Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISR,Israel,ELV_NOX,Emission limit value NOx,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISR,Israel,ELV_SOX,Emission limit value SOx,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISR,Israel,ELV_PM,Emission limit value PM,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISR,Israel,RD_SUB,Low-carbon R&D expenditures,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISR,Israel,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ISR,Israel,TECHSUP,Technology support policies,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,RUS,Russia,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,RUS,Russia,TECHSUP,Technology support policies,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVN,Slovenia,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVN,Slovenia,TECHSUP,Technology support policies,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ZAF,South Africa,TRADESCH_RENEW,Renewable Energy Trading Scheme,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ZAF,South Africa,TECHSUP,Technology support policies,2003,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,NLD,Netherlands,TAXNOX,Nitrogen Oxides (NOx) Tax,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,DNK,Denmark,TRADESCH_CO2,CO2 Trading Scheme,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,FIN,Finland,TAXNOX,Nitrogen Oxides (NOx) Tax,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IRL,Ireland,FIT_SOLAR,Solar Energy support (Auctions & FITs),2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,AUS,Australia,TAXCO2,Carbon dioxides (CO2) Tax,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,NZL,New Zealand,TAXSOX,Sulphur Oxides (SOx) Tax,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,NZL,New Zealand,TRADESCH_CO2,CO2 Trading Scheme,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,BEL,Belgium,TAXSOX,Sulphur Oxides (SOx) Tax,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,GRC,Greece,TAXCO2,Carbon dioxides (CO2) Tax,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHE,Switzerland,TAXCO2,Carbon dioxides (CO2) Tax,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,AUS,Australia,FIT_SOLAR,Solar Energy support (Auctions & FITs),2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,GBR,United Kingdom,TAXCO2,Carbon dioxides (CO2) Tax,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,FRA,France,TRADESCH_CO2,CO2 Trading Scheme,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ESP,Spain,TRADESCH_CO2,CO2 Trading Scheme,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,EST,Estonia,TAXDIESEL,Diesel tax,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,BEL,Belgium,TAXCO2,Carbon dioxides (CO2) Tax,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,FRA,France,TAXSOX,Sulphur Oxides (SOx) Tax,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,JPN,Japan,FIT_SOLAR,Solar Energy support (Auctions & FITs),2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,JPN,Japan,TAXCO2,Carbon dioxides (CO2) Tax,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHE,Switzerland,TAXSOX,Sulphur Oxides (SOx) Tax,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IRL,Ireland,TRADESCH_CO2,CO2 Trading Scheme,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,FIN,Finland,FIT_WIND,Wind Energy support (Auctions & FITs),2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IRL,Ireland,TAXSOX,Sulphur Oxides (SOx) Tax,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,FRA,France,TAXCO2,Carbon dioxides (CO2) Tax,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,NZL,New Zealand,FIT_SOLAR,Solar Energy support (Auctions & FITs),2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHE,Switzerland,TRADESCH_CO2,CO2 Trading Scheme,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,AUS,Australia,TAXSOX,Sulphur Oxides (SOx) Tax,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,NZL,New Zealand,TAXCO2,Carbon dioxides (CO2) Tax,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,TUR,Türkiye,ELV_PM,Emission limit value PM,2004,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVK,Slovak Republic,FIT_WIND,Wind Energy support (Auctions & FITs),2004,,0,,A,,,,0,Units,,
