Data Extracted from EPA's FLIGHT Tool (http://ghgdata.epa.gov/ghgp),,,,,,,,,,,,
The data was reported to EPA by facilities as of 08/16/2024,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4,,,,,,,,,,,,
GHG data for some source categories are not directly comparable between 2010 and subsequent years. 12 new source categories began reporting for 2011.,,,,,,,,,,,,
Search Parameters: year=2023; GHGs=ALL; data type=All Direct Emitters; ,,,,,,,,,,,,
,,,,,,,,,,,,
REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2019,Hammond,1001506,5963 ALABAMA HWY SW,34.2533,-85.3456,ROME,Floyd,GA,30129,THE SOUTHERN CO (100%),162073,D
2019,Handley Generating Station,1000942,6604 EAST ROSEDALE ST,32.7278,-97.2186,FORT WORTH,Tarrant,TX,76112,EXELON CORP (100%),427336,"C,D"
2019,Handsome Lake Energy,1001378,173 Cornplanter Lane,41.2908,-79.8061,KENNERDELL,Venango,PA,16374,EXELON CORP (100%),73468,D
2019,Hanford Energy Park Peaker,1000130,10550 IDAHO AVE,36.2689,-119.6469,HANFORD,Kings,CA,93230,MIDDLE RIVER POWER LLC (100%),7061,D
2019,"Hanging Rock Power Company, LLC",1000153,1395 COUNTY RD 1A,38.5731,-82.7833,IRONTON,Lawrence,OH,45638,Vistra Energy Corp (100%),3833879,"C,D"
2019,Harbor Generating Station,1001455,161 N ISLAND AVE,33.7691,-118.2662,WILMINGTON,Los Angeles,CA,90744,CITY OF LOS ANGELES (100%),60450,D
2019,Hardee Power Station,1001254,6695 COUNTY ROAD 663 N,27.6364,-81.9636,BOWLING GREEN,Hardee,FL,33834,INVENERGY LLC (51%); MARUBENI AMERICA CORP (49%),357739,"C,D"
2019,Hardin County Peaking Facility,1000530,7 MI SOUTHEAST OF KOUNTZE,30.3039,-94.2527,KOUNTZE,Hardin,TX,77625,EAST TEXAS ELECTRIC COOPERATIVE INC (100%),27174,"C,D"
2019,Hardin Generating Station,1000157,RT 1 BX 1144A SUGAR FACTORY RD,45.7578,-107.6,HARDIN,Big Horn,MT,59034,HEOROT POWER HOLDINGS LLC (100%),212250,"C,D"
2019,Harding Street Station (EW Stout),1001533,3700 SOUTH HARDING ST,39.7119,-86.1975,INDIANAPOLIS,Marion,IN,46217,AES CORP (100%),650631,"C,D"
2019,Hargis-Hebert Electric Generating Statio,1007327,300 BEAU PRE ROAD,30.1694,-91.9923,LAFAYETTE,Lafayette,LA,70508,LAFAYETTE CITY PARISH CONSOLIDATED GOVERNMENT (100%),14343,"C,D"
2019,Harlem River Yard,1000116,680 780E 132ND ST,40.7989,-73.9147,BRONX,Bronx,NY,10454,NEW YORK POWER AUTHORITY (100%),16984,"C,D"
2019,Harrington Station,1001042,8400 N LAKESIDE DR,35.2972,-101.7475,AMARILLO,Potter,TX,79108,XCEL ENERGY (100%),3816977,D
2019,Harrison County Power Project,1000145,12039 SH 43 SOUTH,32.3958,-94.4361,MARSHALL,Harrison,TX,75670,NORTHEAST TEXAS ELECTRIC COOPERATIVE (55%); EAST TEXAS ELECTRIC COOPERATIVE INC (45%),1028420,D
2019,Harrison Power Station,1007793,ROUTE 20,39.3844,-80.3325,HAYWOOD,Harrison,WV,26366,FIRSTENERGY CORP (100%),11789995,"C,D"
2019,Harry Allen,1006804,14601 NORTH LAS VEGAS BLVD,36.425,-114.9,LAS VEGAS,Clark,NV,89124,BERKSHIRE HATHAWAY INC (100%),1324147,D
2019,Harry D. Mattison Power Plant,1000487,3046 West Liberty Avenue,36.1855,-94.2841,TONTITOWN,Washington,AR,72762,AMERICAN ELECTRIC POWER CO INC (100%),104743,D
2019,Hartford Hospital Cogeneration Facility,1010343,19 Jefferson St,41.7554,-72.67721,Hartford,HARTFORD COUNTY,CT,6106,DCO ENERGY LLC (50%); SOUTH JERSEY INDUSTRIES INC (50%),48970,C
2019,Hartford Steam - Columbus Plant,1010109,60 Columbus Blvd,41.76182,-72.67019,Hartford,HARTFORD COUNTY,CT,6103,DCO ENERGY LLC (100%),42542,C
2019,Hartwell Energy Facility,1000085,415 SMITH MCGEE HWY,34.3387,-82.8207,HARTWELL,Hart,GA,30643,OGLETHORPE POWER CORP (100%),262237,D
2019,Havana,1001524,15260 N STATE ROUTE 78,40.2797,-90.0775,HAVANA,Mason,IL,62644,Vistra Energy Corp (100%),1690085,"C,D"
2019,Hawk Road Energy Facility,1005921,624 HAWK RD,33.3577,-84.9912,FRANKLIN,Heard,GA,30217,OGLETHORPE POWER CORP (100%),343852,D
2019,Hawthorn Generating Station,1000705,8700 E. Front Street,39.1306,-94.4778,KANSAS CITY,Jackson,MO,64120,EVERGY INC (100%),2812039,"C,D"
2019,Hay Road,1001082,198 HAY ROAD,39.7436,-75.5072,WILMINGTON,New Castle,DE,19809,VOLT PARENT LP (100%),660505,D
2019,Hayden,1001466,12795 E YUTE,40.4856,-107.185,HAYDEN,Routt,CO,81639,XCEL ENERGY (52.95%); SALT RIVER PROJECT (29.59%); BERKSHIRE HATHAWAY INC (17.46%),2736382,"C,D"
2019,Haynes Generating Station,1006097,6801 E 2ND ST,33.7639,-118.0942,LONG BEACH,Los Angeles,CA,90803,CITY OF LOS ANGELES (100%),1185642,"C,D"
2019,Hays Energy Facility,1001335,1601 FRANCIS HARRIS LN,29.7806,-97.9894,SAN MARCOS,Hays,TX,78666,Vistra Energy Corp (100%),1296177,"C,D"
2019,"Helix Ironwood, LLC",1007058,305 PRESCOTT ROAD,40.3509,-76.3658,LEBANON,Lebanon,PA,17042,LS POWER EQUITY PARTNERS LP (100%),1935471,"C,D"
2019,Hell Gate,1005913,910 E 134TH ST LOCUST AVE,40.7988,-73.9093,BRONX,Bronx,NY,10454,NEW YORK POWER AUTHORITY (100%),16994,"C,D"
2019,Hennepin Power Station,1001525,13498 EAST 800TH ST,41.3017,-89.3136,HENNEPIN,Putnam,IL,61327,Vistra Energy Corp (100%),1056359,"C,D"
2019,Henrietta Peaker Plant,1000283,16027 25TH AVE,36.2397,-119.9044,LEMOORE,Kings,CA,93245,MIDDLE RIVER POWER LLC (100%),18571,D
2019,Henry County Generating Station,1001145,6045 WEST SR 38,39.9528,-85.5039,NEW CASTLE,Henry,IN,47362,DUKE ENERGY CORP (100%),139504,D
2019,"Hermiston Power, LLC",1000788,78910 SIMPLOT ROAD,45.7934,-119.313,HERMISTON,Umatilla,OR,97838,VOLT PARENT LP (100%),1700894,D
2019,Hersey Power Plant,1012840,1529 South 170th Avenue,43.836848,-85.42409,Hersey,OSCEOLA COUNTY,MI,49639,WOLVERINE POWER SUPPLY COOPERATIVE INC (100%),15047,C
2019,Hibbard Energy Center,1000688,4913 MAIN ST,46.7356,-92.1531,DULUTH,St. Louis,MN,55807,ALLETE INC (100%),29255,D
2019,Hickory Run Energy Station,1013542,4900 Edinburg Rd,40.99311,-80.4371,New Castle,LAWRENCE COUNTY,PA,16102,"Hickory Run Holdings, LLC (100%)",5422,C
2019,High Bridge,1000690,155 Randolph Road,44.9331,-93.1075,SAINT PAUL,Ramsey,MN,55102,XCEL ENERGY (100%),1400443,"C,D"
2019,High Desert Power Project,1000070,19000 PERIMETER RD/STE 102,34.5953,-117.3647,VICTORVILLE,San Bernardino,CA,92394,MIDDLE RIVER POWER LLC (100%),1359286,"C,D"
2019,Hillabee Energy Center,1000813,152 BRICK PLANT ROAD,33,-85.9031,ALEXANDER CITY,Tallapoosa,AL,35010,EXELON CORP (100%),1914157,"C,D"
2019,Hillburn Gas Turbine,1007157,6 4th street,41.1269,-74.1653,Hillburn,ROCKLAND COUNTY,NY,10931,ALLIANCE ENERGY GROUP LLC (100%),297,D
2019,Hinds Energy Facility,1001367,3889 BEASLEY ROAD,32.3781,-90.2169,JACKSON,Hinds,MS,39213,ENTERGY CORP (100%),1194014,"C,D"
2019,Hines Energy Complex,1001112,7700 COUNTY ROAD 555,27.7886,-81.8694,BARTOW,Polk,FL,33830,DUKE ENERGY CORP (100%),4737968,D
2019,Hobbs Generating Station,1007328,98 N. TWOMBLY LANE,32.7282,-103.3095,HOBBS,Lea,NM,88240,LEA POWER PARTNERS LLC (100%),1484218,"C,D"
2019,Hog Bayou Energy Center,1000398,1003 PAPER MILL RD,30.7478,-88.0575,MOBILE,Mobile,AL,36610,"LS Power Development, LLC (100%)",437538,D
2019,Holcomb,1001420,2440 HOLCOMB LANE,37.9306,-100.9725,HOLCOMB,Finney,KS,67851,SUNFLOWER ELECTRIC POWER CORP (100%),1674509,"C,D"
2019,Holden Power Plant,1007746,100 SW ROUTE 131,38.7538,-93.9983,HOLDEN,Johnson,MO,64040,ASSOCIATED ELECTRIC COOPERATIVE INC (100%),113674,"C,D"
2019,Holland Energy Facility,1000792,2061 East 000 North Road,39.2242,-88.7594,BEECHER CITY,Shelby,IL,62414,HOOSIER ENERGY REC INC (50%); WABASH VALLEY POWER ASSOC (50%),566955,"C,D"
2019,Holland Energy Park,1013054,1 Energy Park Way,42.793444,-86.089528,Holland,OTTAWA COUNTY,MI,49423,CITY OF HOLLAND (100%),363218,"C,D"
2019,Holtsville Facility,1001183,MORRIS AVE,40.8153,-73.0664,HOLTSVILLE,Suffolk,NY,11742,NATIONAL GRID USA (100%),23920,"C,D"
2019,Homer City,1006728,1750 POWER PLANT ROAD,40.511,-79.1968,HOMER CITY,Indiana,PA,15748,EFS-N LLC (100%),7013295,"C,D"
2019,Hoosier Energy Lawrence Co Station,1000119,1000 S OLD PALESTINE ROAD,38.8003,-86.4511,MITCHELL,Lawrence,IN,47446,HOOSIER ENERGY REC INC (100%),24132,D
2019,Hoot Lake,1000694,1012 WATER PLANT ROAD,46.29,-96.0428,FERGUS FALLS,Otter Tail,MN,56537,OTTER TAIL CORP (100%),364976,"C,D"
2019,Hopewell Energy Facility,1000318,1114 HERCULES ROAD,37.2914,-77.2821,HOPEWELL,Hopewell,VA,23860,Vistra Energy Corp (100%),751608,"C,D"
2019,Horseshoe Lake,1000859,19801 NE 36TH ST,35.5089,-97.1789,HARRAH,Oklahoma,OK,73045,OGE ENERGY CORP (100%),663369,"C,D"
2019,Hot Spring Energy Facility,1000815,696 BLACK BRANCH RD,34.2963,-92.8683,MALVERN,Hot Spring,AR,72104,ENTERGY CORP (100%),1194127,"C,D"
2019,Houma,1000529,1551 BARROW ST,29.5808,-90.7222,HOUMA,Terrebonne,LA,70360,TERREBONNE PARISH CONSOLIDATED GOVERNMENT (100%),36920,"C,D"
2019,Howard M Down,1000751,211 N WEST AVE,39.4889,-75.0347,VINELAND,Cumberland,NJ,8360,CITY OF VINELAND (100%),43731,"C,D"
2019,Hugo,1001064,970 N 4335 Rd.,34.0158,-95.3206,FORT TOWSON,Choctaw,OK,74735,WESTERN FARMERS ELECTRIC COOPERATIVE (100%),662464,D
2019,Hummel Station LLC,1013286,2386 N. Old Trail Road,40.8361,-76.825,Selinsgrove,SNYDER COUNTY,PA,17876,PANDA HUMMEL STATION LLC (100%),2149600,"C,D,DD"
2019,Hunlock Creek Energy Center,1000901,390 ROUTE 11,41.2033,-76.0683,HUNLOCK CREEK,Luzerne,PA,18621,UGI CORP (100%),50052,"C,D"
2019,Hunlock Unit 4,1000484,390 STATE RTE 11,41.2033,-76.0683,HUNLOCK CREEK,Luzerne,PA,18621,UGI CORP (100%),10181,D
2019,Hunter,1001036,UT HWY 10 S OF CASTLE DALE,39.1747,-111.0289,CASTLE DALE,Emery,UT,84513,BERKSHIRE HATHAWAY INC (85.14%); DESERET GENERATION & TRANSMISSION COOPERATIVE (8.08%); UTAH ASSOCIATED MUNICIPAL POWER SYSTEM (4.69%); UTAH MUNICIPAL POWER AGENCY (2.09%),8538837,D
2019,Hunterstown Combined Cycle,1000475,1731 Hunterstown Road,39.8725,-77.1672,GETTYSBURG,Adams,PA,17325,PLATINUM EQUITY ADVISORS LLC (100%),2236131,"C,D"
2019,Huntington,1001193,HWY 31 10 MI W HUNTINGTON,39.3792,-111.0781,HUNTINGTON,Emery,UT,84528,BERKSHIRE HATHAWAY INC (100%),4897976,D
2019,ICEGEN,1000422,17171 S CENTRAL AVE,33.8759,-118.2491,CARSON,Los Angeles,CA,90746,CARSON ILLINOIS HOLDINGS LLC (100%),4485,D
2019,IPL Eagle Valley Generating Station,1001534,4040 BLUE BLUFF ROAD,39.4851,-86.4176,MARTINSVILLE,Morgan,IN,46151,AES CORP (100%),1856895,"C,D"
2019,Iatan Generating Station,1001018,20250 HWY 45 N,39.4472,-94.98,WESTON,Platte,MO,64098,EVERGY INC (79.4%); MISSOURI JOINT MUNICIPAL ELECTRIC UTILITY COMMISSION (6.6%); KANSAS ELECTRIC POWER COOPERATIVE INC (2%); THE EMPIRE DISTRICT ELECTRIC CO (12%),7539577,D
2019,Indeck-Corinth Energy Center,1001243,24 WHITE ST,43.25,-73.8125,CORINTH,Saratoga,NY,12822,INDECK ENERGY SERVICES INC (100%),257976,"C,D"
2019,Indeck-Olean Energy Center,1006205,140 MOORE AVE,42.0875,-78.4578,OLEAN,Cattaraugus,NY,14760,INDECK ENERGY SERVICES INC (100%),56665,"C,D"
2019,Indeck-Oswego Energy Center,1001241,105 MITCHELL ST,43.4682,-76.4965,OSWEGO,Oswego,NY,13126,INDECK ENERGY SERVICES INC (100%),12568,D
2019,Indeck-Silver Springs Energy Center,1001240,1 INDECK DRIVE,42.6544,-78.0772,SILVER SPRINGS,Wyoming,NY,14550,INDECK ENERGY SERVICES INC (100%),22778,"C,D"
2019,Indeck-Yerkes Energy Center,1001242,1 SHERIDAN DRIVE,42.9671,-78.9182,TONAWANDA,Erie,NY,14150,INDECK ENERGY SERVICES INC (100%),32913,"C,D"
2019,Independence,1001059,555 POINT FERRY ROAD,35.6733,-91.4083,NEWARK,Independence,AR,72562,ENTERGY CORP (47.93%); ARKANSAS ELECTRIC COOPERATIVE CORP (35%); EAST TEXAS ELECTRIC COOPERATIVE INC (3.57%); CONWAY CORP OF CONWAY AR (2%); CITY WATER & LIGHT PLANT OF THE CITY OF JONESBORO (10%); CITY OF WEST MEMPHIS AR (1%),6310086,"C,D"
2019,Independence,1000432,76 INDEPENDENCE WAY,43.495,-76.4508,OSWEGO,Oswego,NY,13126,Vistra Energy Corp (100%),1948064,"C,D"
2019,Indian River,1001478,29416 POWER PLANT ROAD,38.5857,-75.2341,DAGSBORO,Sussex,DE,19939,NRG ENERGY INC (100%),164799,"C,D"
2019,Indigo Generation Facility,1000128,63500 19TH AVE,33.9114,-116.5533,NORTH PALM SPRINGS,Riverside,CA,92258,MITSUBISHI CORP (AMERICAS) (100%),19929,D
2019,Inland Empire Energy Center,1000469,26226 ANTELOPE RD,33.7393,-117.1701,ROMOLAND,Riverside,CA,92585,GENERAL ELECTRIC CO (100%),13620,"C,D"
2019,Inlet District Energy Center,1010692,121 South Massachusetts Avenue,39.364936,-74.415557,Atlantic City,ATLANTIC COUNTY,NJ,8401,AC OCEAN WALK LLC (100%),188,C
2019,Intercession City Power Plant,1001188,6525 OSCEOLA POLK LINE ROAD,28.2628,-81.5486,INTERCESSION CITY,Osceola,FL,33848,DUKE ENERGY CORP (95.48%); THE SOUTHERN CO (4.52%),263114,"C,D"
2019,Intermountain Generating Station,1005628,850 BRUSH WELLMAN RD,39.5035,-112.5811,DELTA,Millard,UT,84624,Intermountain Power Agency (100%),6806155,"C,D"
2019,International Station Power Plant,1010606,6075 Electron Drive,61.168812,-149.911006,Anchorage,ANCHORAGE MUNICIPALITY,AK,99518,CHUGACH ELECTRIC ASSOC INC (70%); ANCHORAGE MUNICIPALITY OF INC (30%),477658,C
2019,Interstate,1001122,3570 RIDGELY ROAD,39.8233,-89.5888,SPRINGFIELD,Sangamon,IL,62707,CITY OF SPRINGFIELD (100%),6797,D
2019,Inver Hills Generating Plant,1003409,3185 117th Street,44.781,-93.042,Inver Grove Heights,DAKOTA COUNTY,MN,55075,XCEL ENERGY (100%),7220,C
2019,"Ironside Energy, LLC",1003195,3001 Dickey Road,41.65984,-87.46585,East Chicago,LAKE COUNTY,IN,46312,PERC HOLDINGS 1 LLC (100%),222089,C
2019,Irvington Generating Station,1001425,3950 E IRVINGTON ROAD,32.16,-110.9047,TUCSON,Pima,AZ,85714,UNS ENERGY CORP (100%),1009663,"C,D"
2019,Ivanpah Solar Electric Generating Facility,1011082,100302 Yates Well Road,35.56454,-115.60214,Nipton,SAN BERNARDINO COUNTY,CA,92364,NRG ENERGY INC (50.1%); ALPHABET INC (28.1%); BRIGHTSOURCE ENERGY INC (21.8%),71148,"C,D"
2019,J D Kennedy,1001497,4215 TALLEYRAND AVE,30.3644,-81.6236,JACKSONVILLE,Duval,FL,32206,JEA (100%),118961,"C,D"
2019,J H Campbell,1000670,17000 CROSWELL ST,42.9103,-86.2036,WEST OLIVE,Ottawa,MI,49460,CMS ENERGY CORP (96.17%); MICHIGAN PUBLIC POWER AGENCY (2.75%); WOLVERINE POWER SUPPLY COOPERATIVE INC (1.08%),8285776,"C,D"
2019,J K Spruce,1007376,12940 S US Hwy 181,29.3091,-98.3205,SAN ANTONIO,Bexar,TX,78223,CPS ENERGY (100%),6816588,"C,D"
2019,J P Madgett,1000995,500 Old State Hwy 35,44.3026,-91.9126,Alma,Buffalo,WI,54610,DAIRYLAND POWER COOPERATIVE (100%),1766898,"C,D"
2019,J R Kelly,1001496,515 SE 5 AVE,29.6467,-82.3219,GAINESVILLE,Alachua,FL,32601,CITY OF GAINESVILLE (100%),221723,"C,D"
2019,J Robert Massengale Generating Station,1000395,402 Massengale Drive,33.6039,-101.8408,LUBBOCK,Lubbock,TX,79401,CITY OF LUBBOCK TEXAS (100%),76535,D
2019,J T Deely,1001039,12940 S US Hwy 181,29.3072,-98.3228,SAN ANTONIO,Bexar,TX,78223,CPS ENERGY (100%),24,D
2019,J.B. Sims Generation Station,1002371,1231 N. Third St.,43.071111,-86.233889,Grand Haven,OTTAWA COUNTY,MI,49417,GRAND HAVEN BOARD OF LIGHT & POWER (100%),163338,D
2019,J.M. Shafer Generating Station,1000559,6811 Weld County Road #31,40.0979,-104.7745,FORT LUPTON,Weld,CO,80621,TRI-STATE GENERATION & TRANSMISSION ASSOC INC (100%),274159,"C,D"
2019,JGT2 Cogen,1001296,GATE 15 300 RILEY ROAD,44.506,-70.242,JAY,Franklin,ME,4239,PIXELLE SPECIALTY SOLUTIONS LLC (100%),225431,"C,D"
2019,Jack County Generation Facility,1001375,HENDERSON RANCH RD,33.101,-97.9574,JACKSBORO,Jack,TX,76458,BRAZOS ELECTRIC POWER COOPERATIVE INC (100%),1596734,"C,D"
2019,Jack McDonough,1001508,5551 SOUTH COBB DRIVE,33.8244,-84.475,SMYRNA,Cobb,GA,30080,THE SOUTHERN CO (100%),7027859,"C,D"
2019,Jackson Generating Station,1001393,2219 CHAPIN ST,42.2488,-84.3767,JACKSON,Jackson,MI,49203,CMS ENERGY CORP (100%),940026,"C,D"
2019,James H Miller Jr,1007227,4250 Porter Road,33.6319,-87.0597,Quinton,Jefferson,AL,35130,THE SOUTHERN CO (95.92%); POWERSOUTH ENERGY COOPERATIVE (4.08%),19169743,D
2019,James River,1000713,5701 S KISSICK,37.1086,-93.2592,SPRINGFIELD,Greene,MO,65804,CITY UTILITIES OF SPRINGFIELD (100%),102236,"C,D"
2019,Jasper County Generating Facility,1000277,10719 PURRYSBURG ROAD,32.3592,-81.1236,HARDEEVILLE,Jasper,SC,29927,DOMINION ENERGY INC (100%),1992305,D
2019,Jeffrey Energy Center,1000581,25905 JEFFREY ROAD,39.2825,-96.1153,ST. MARYS,POTTAWATOMIE COUNTY,KS,66536,EVERGY INC (100%),7300331,"C,D"
2019,Jim Bridger,1001192,35 MILES EAST OF ROCK SPRINGS,41.7378,-108.7875,POINT OF ROCKS,Sweetwater,WY,82942,BERKSHIRE HATHAWAY INC (66.67%); IDAHO POWER (33.33%),11573976,"C,D"
2019,"John B. Rich Memorial Power Station, Gilberton Power Company",1001203,81 ELEANOR AVE,40.79,-76.1984,FRACKVILLE,Schuylkill,PA,17931,GILBERTON POWER CO (100%),886937,"C,D"
2019,John E Amos,1000967,1530 Winfield Road,38.4731,-81.8233,Winfield,Putnam,WV,25213,AMERICAN ELECTRIC POWER CO INC (100%),9509193,"C,D"
2019,John S. Cooper,1007788,7130 HIGHWAY 1247,37,-84.5917,SOMERSET,Pulaski,KY,42501,EAST KENTUCKY POWER COOPERATIVE INC (100%),189653,"C,D"
2019,John S. Rainey Generating Station,1001158,2900 OPRY HOUSE ROAD,34.3477,-82.776,IVA,Anderson,SC,29655,SOUTH CAROLINA PUBLIC SERVICE AUTHORITY (100%),2474748,D
2019,John Sevier,1000918,611 Old Hwy 70 S,36.3767,-82.9639,ROGERSVILLE,Hawkins,TN,37857,US GOVERNMENT (%),1920970,"C,D"
2019,John Twitty,1001044,5100 W FARM ROAD 164,37.1519,-93.3892,SPRINGFIELD,Greene,MO,65807,CITY UTILITIES OF SPRINGFIELD (100%),1749590,"C,D"
2019,John W. Turk Power Plant,1010604,3711 Highway 355 South,33.647444,-93.809083,Fulton,HEMPSTEAD COUNTY,AR,71838,EAST TEXAS ELECTRIC COOPERATIVE INC (8.333%); AMERICAN ELECTRIC POWER CO INC (73.333%); OKLAHOMA MUNICIPAL POWER AUTHORITY (6.667%); ARKANSAS ELECTRIC COOPERATIVE CORP (11.667%),3573591,"C,D"
2019,Johnson County Generation Facility,1001287,831 SPARKS DR,32.3994,-97.4078,CLEBURNE,Johnson,TX,76033,BRAZOS ELECTRIC POWER COOPERATIVE INC (100%),352291,D
2019,Johnsonville,1000919,535 Steam Plant Rd,36.0278,-87.9861,NEW JOHNSONVILLE,Humphreys,TN,37134,US GOVERNMENT (%),375370,"C,D"
2019,Joliet 29,1001453,1800 CHANNAHON RD,41.4947,-88.125,JOLIET,Will,IL,60436,NRG ENERGY INC (100%),813765,"C,D"
2019,Joliet 9,1001519,1601 PATTERSON RD,41.4947,-88.125,JOLIET,Will,IL,60436,NRG ENERGY INC (100%),6749,"C,D"
2019,Jones Station,1000937,E OF LUBBOCK ON FARM RD 3020,33.5239,-101.7392,LUBBOCK,Lubbock,TX,79408,XCEL ENERGY (100%),1461523,"C,D"
2019,Joppa Steam,1000340,2100 PORTLAND ROAD,37.2103,-88.8606,JOPPA,Massac,IL,62953,DYNEGY INC (80%); Vistra Energy Corp (20%),4567821,"C,D"
2019,KALAELOA COGENERATION PLANT,1006670,91-111 KALAELOA BOULEVARD,21.301246,-158.098223,KAPOLEI,HONOLULU COUNTY,HI,96707,KALAELOA PARTNERS LP (100%),895467,C
2019,KAUAI ISLAND UTILITY COOPERATIVE - KAPAIA POWER STATION,1001765,4941-K MAALO RD,21.9786,-159.3422,LIHUE,KAUAI COUNTY,HI,96766,KAUAI ISLAND UTILITY COOPERATIVE (100%),110341,C
2019,"KAUAI ISLAND UTILITY COOPERATIVE, PORT ALLEN GENERATING STATION",1001768,261-A AKAULA RD,21.899556,-159.585194,ELEELE,KAUAI COUNTY,HI,96705,KAUAI ISLAND UTILITY COOPERATIVE (100%),52396,C
2019,KERN FRONT LIMITED,1002543,12241 OILFIELD ROAD,35.498971,-119.038199,BAKERSFIELD,KERN COUNTY,CA,93308,KERN FRONT COGENERATION PL (100%),7614,C
2019,KIAC Cogeneration,1001268,JFK AIRPORT BUILDING 49,40.6417,-73.7778,JAMAICA,Queens,NY,11430,VOLT PARENT LP (100%),247023,"C,D"
2019,KLEEN ENERGY SYSTEMS POWER PLANT,1002802,1349 RIVER RD,41.5526,-72.597,MIDDLETOWN,MIDDLESEX COUNTY,CT,6457,KLEEN ENERGY HOLDINGS LLC (100%),832320,"C,D"
2019,Kalamazoo River Generating Station,1001313,6900 EAST MICHIGAN AVE,42.2797,-85.4922,COMSTOCK,Kalamazoo,MI,49041,CMS ENERGY CORP (100%),39924,D
2019,Kalkaska Ct Project #1,1000182,1750 PROUGH ROAD SW,44.6889,-85.2019,KALKASKA,Kalkaska,MI,49646,MICHIGAN PUBLIC POWER AGENCY (100%),14016,"C,D"
2019,Kearny Generating Station,1000747,HACKENSACK AVE,40.7375,-74.1,KEARNY,Hudson,NJ,7032,PUBLIC SERVICE ENTERPRISE GROUP INC (100%),57281,"C,D"
2019,Kemper County,1001179,221 MARK COBB RD,32.7976,-88.6057,DE KALB,Kemper,MS,39328,US GOVERNMENT (%),160715,"C,D"
2019,Kendall Energy Facility,1001330,1401 COUNTY LINE ROAD,41.4797,-88.2581,MINOOKA,Kendall,IL,60447,Vistra Energy Corp (100%),2781352,"C,D"
2019,Kendall Green Energy,1000657,265 FIRST ST,42.3633,-71.0792,CAMBRIDGE,Middlesex,MA,2142,Vicinity Energy LLC (100%),748324,"C,D"
2019,Kern River Cogeneration Facility,1004001,1546 SW China Grade Loop,35.4518,-118.9851,BAKERSFIELD,KERN COUNTY,CA,93308,CHEVRON CORP (100%),417899,"C,DD"
2019,Kettle Falls Generating Station,1010858,1151 Hwy. 395 North,48.614625,-118.10147,Kettle Falls,STEVENS COUNTY,WA,99141,AVISTA CORP (100%),17532,"C,TT"
2019,Key City/Wilmarth Plant,1003410,800 Summit Avenue,44.196163,-94.003383,Mankato,BLUE EARTH COUNTY,MN,56001,XCEL ENERGY (100%),78886,C
2019,Keys Energy Center,1013136,10322 North Keys Road,38.695485,-76.828091,Brandywine,PRINCE GEORGE'S COUNTY,MD,20613,PUBLIC SERVICE ENTERPRISE GROUP INC (100%),1832775,"C,D"
2019,Keystone,1000883,313 KEYSTONE DRIVE,40.6604,-79.3411,SHELOCTA,Armstrong,PA,15774,"ARCLIGHT CAPITAL PARTNERS,LLC (67.29%); BOWFIN KEYCON POWER LLC (3.7%); KEYCON POWER HOLDINGS LLC (16.67%); TALEN ENERGY CORP (12.34%)",10546345,"C,D"
2019,"Kincaid Generation, LLC",1001520,4 MILES WEST OF KINCAID on RT 104,39.5906,-89.4964,KINCAID,Christian,IL,62540,Vistra Energy Corp (100%),3189312,"C,D"
2019,Kings Mountain Energy Center,1013259,181 Gage Road,35.201313,-81.365446,Kings Mountain,CLEVELAND COUNTY,NC,28086,NTE CAROLINAS HOLDINGS LLC (100%),1091989,"C,D"
2019,Kingston,1005871,SWAN POND RD,35.8992,-84.5194,KINGSTON,Roane,TN,37763,US GOVERNMENT (%),3973772,D
2019,Kinmundy Power Plant,1007209,2816 KINOKA ROAD,38.7619,-89.0128,PATOKA,Marion,IL,62875,AMEREN CORP (100%),1795,"C,D"
2019,Klamath Cogeneration Project,1001314,4940 Hwy 97 South,42.174,-121.8112,Klamath Falls,Klamath,OR,97603,AVANGRID INC (100%),1350083,"C,D"
2019,Klamath Energy LLC,1000076,4940 Hwy 97 South,42.1727,-121.8144,Klamath Falls,Klamath,OR,97603,AVANGRID INC (100%),49735,D
2019,Kneeland Station,1000092,165 Kneeland St.,42.35,-71.0583,Boston,Suffolk,MA,2111,Vicinity Energy LLC (100%),74671,C
2019,Knox Lee Power Plant,1000934,306 KNOX LEE,32.3766,-94.6415,LONGVIEW,Gregg,TX,75603,AMERICAN ELECTRIC POWER CO INC (100%),77438,D
2019,Kyger Creek,1000853,5758 STATE ROUTE 7 NORTH,38.9161,-82.1281,CHESHIRE,Gallia,OH,45620,AMERICAN ELECTRIC POWER CO INC (100%),5693451,D
2019,Kyrene Generating Station,1000241,7005 S KYRENE RD,33.3544,-111.9364,TEMPE,Maricopa,AZ,85283,SALT RIVER PROJECT (100%),549932,"C,D"
2019,L A CO CENTRAL HEATING PLANT,1002591,301 N. BROADWAY,34.05624,-118.24312,LOS ANGELES,LOS ANGELES COUNTY,CA,90012,COUNTY OF LOS ANGELES (100%),61101,C
